id,province_id,name,slug,lat,long
455,12,ایور,ivar,36.970997,56.262660
456,12,آشخانه,ashkhaneh,37.559477,56.923513
457,12,بجنورد,bojnurd,37.47500000,57.33333300
458,12,پیش قلعه,pish-qaleh,37.650731,56.998529
459,12,تیتکانلو,titkanlu,37.198338,58.289788
460,12,جاجرم,jajarm,36.9636091,56.3711929
461,12,حصارگرمخان,hesargarmkhan,37.463347,57.303333
462,12,درق,daraq,36.971819,56.208651
463,12,راز,raz,37.934346,57.108650
464,12,سنخواست,sankhast,37.102870,56.857982
465,12,شوقان,showqan,37.341110,56.886778
466,12,شیروان,shiravan,37.4092357,57.9276184
467,12,صفی آباد,north-khorasan-safi-abad,36.694094,57.929921
468,12,فاروج,faruj,37.23111100,58.21888900
469,12,قاضی,qazi,37.847587,57.316157
470,12,گرمه,garmeh,36.991198,56.300700
471,12,لوجلی,lojali,37.6069313,57.8574221
472,13,اروندکنار,arvandkenar,30.059159,48.466980
473,13,الوان,alvan,31.8750982,48.3388672
474,13,امیدیه,omidiyeh,30.7604608,49.701333
475,13,اندیمشک,andimeshk,32.46000000,48.35916700
476,13,اهواز,ahvaz,31.31832720,48.67061870
477,13,ایذه,izeh,31.8239621,49.8700869
478,13,آبادان,abadan,30.34729600,48.29340040
479,13,آغاجاری,aghajari,30.697296,49.830508
480,13,باغ ملک,bagh-malek,31.5259995,49.8905718
481,13,بستان,bostan,31.715772,47.993969
482,13,بندرامام خمینی,bandar-imam-khomeini,30.472181,49.083040
483,13,بندرماهشهر,bandar-mahshahr,30.5619815,49.1727179
484,13,بهبهان,behbahan,30.59583300,50.24166700
485,13,ترکالکی,torkalaki,32.242850,48.847489
486,13,جایزان,jayezan,30.874948,49.853800
487,13,چمران,chamran,30.7077318,49.1600695
488,13,چویبده,chavibdeh,30.1804414,48.5612382
489,13,حر,hor,32.1451617,48.3902049
490,13,حسینیه,hoseyniyeh,32.6763651,48.2468174
491,13,حمزه,hamzeh,32.393207,48.578088
492,13,حمیدیه,hamidiyeh,31.480981,48.434086
493,13,خرمشهر,khorramshahr,30.42562190,48.18911850
494,13,دارخوین,darkhoveyn,30.743861,48.436961
495,13,دزآب,dezab,32.2379601,48.4065342
496,13,دزفول,dezful,32.3830777,48.4235841
497,13,دهدز,dehdez,31.7010789,50.2946377
498,13,رامشیر,ramshir,30.89565210,49.40947010
499,13,رامهرمز,ramhormoz,31.28000000,49.60361100
500,13,رفیع,rafi,31.598166,47.893868
501,13,زهره,zohreh,30.4691667,49.684444
502,13,سالند,saland,32.498650,48.834357
503,13,سردشت,khuzestan-sardasht,30.3259917,50.2167174
504,13,سوسنگرد,susangerd,31.5566879,48.169733
505,13,شادگان,shadegan,30.6545959,48.6539251
506,13,شاوور,shavur,32.057125,48.302613
507,13,شرافت,sherafat,32.088264,48.768096
508,13,شوش,shush,32.19416700,48.24361100
509,13,شوشتر,shushtar,32.04555600,48.85666700
510,13,شیبان,sheyban,31.406954,48.794618
511,13,صالح شهر,saleh-shahr,32.213835,48.670871
512,13,صفی آباد,khuzestan-safi-abad,32.261587,48.416963
513,13,صیدون,seydun,31.364923,50.079374
514,13,قلعه تل,qaleh-tol,31.632402,49.895009
515,13,قلعه خواجه,qaleh-khajeh,32.204666,49.449677
516,13,گتوند,gotvand,32.25138900,48.81611100
517,13,لالی,lali,32.32888900,49.09361100
518,13,مسجدسلیمان,masjedsoleyman,31.9633768,49.289217
520,13,ملاثانی,molasani,31.586083,48.885169
521,13,میانرود,miyanrud,32.153824,48.439772
522,13,مینوشهر,minushahr,30.345250,48.215106
523,13,هفتگل,haftgel,31.453850,49.522719
524,13,هندیجان,hendijan,30.23638900,49.71194400
525,13,هویزه,hoveyzeh,31.465473,48.078940
526,13,ویس,veys,31.487711,48.878775
527,14,ابهر,abhar,36.14666700,49.21805600
528,14,ارمغان خانه,armaghan-khaneh,36.977820,48.372030
529,14,آب بر,ab-bar,36.928935,48.950059
530,14,چورزق,chavarzaq,36.998442,48.777530
531,14,حلب,halab,36.296328,48.062954
532,14,خرمدره,khorramdarreh,36.2109396,49.1929606
533,14,دندی,dandi,36.550463,47.610540
534,14,زرین آباد,zarrin-abad,36.422523,48.265885
535,14,زرین رود,zarrin-rud,35.759338,48.480608
536,14,زنجان,zanjan,36.6830045,48.5087209
537,14,سجاس,sojas,36.240153,48.553605
538,14,سلطانیه,soltaniyeh,36.434852,48.793588
539,14,سهرورد,sohrevard,36.073175,48.439922
540,14,صائین قلعه,sain-qaleh,36.304385,49.073031
541,14,قیدار,qeydar,36.120014,48.589868
542,14,گرماب,garmab,35.849508,48.198373
543,14,ماه نشان,mah-neshan,36.74444400,47.67250000
544,14,هیدج,hidaj,36.254179,49.131149
545,15,امیریه,amiriyeh,36.492155,54.915247
546,15,ایوانکی,eyvanaki,35.345769,52.069509
547,15,آرادان,aradan,35.249366,52.489322
548,15,بسطام,bastam,36.484857,54.998942
549,15,بیارجمند,biyarjomand,36.080700,55.808401
550,15,دامغان,damqan,36.16833300,54.34805600
551,15,درجزین,darjazin,35.633987,53.332743
552,15,دیباج,dibaj,36.430467,54.226381
553,15,سرخه,sorkheh,35.469385,53.218480
554,15,سمنان,semnan,35.5785919,53.3798218
555,15,شاهرود,shahrud,36.41805600,54.97638900
556,15,شهمیرزاد,shahmirzad,35.771462,53.335361
557,15,کلاته خیج,kalateh-khij,36.673616,55.297902
558,15,گرمسار,garmsar,35.21833300,52.34083300
559,15,مجن,mojen,36.480518,54.648228
560,15,مهدی شهر,mehdi-shahr,35.70000000,53.35000000
561,15,میامی,mayamey,36.411716,55.652704
562,16,ادیمی,adimi,31.113942,61.412072
563,16,اسپکه,espakeh,26.837263,60.173149
564,16,ایرانشهر,iranshahr,27.20250000,60.68472200
565,16,بزمان,bazman,27.853153,60.178900
566,16,بمپور,bampur,27.194887,60.464973
567,16,بنت,bent,26.293065,59.525900
568,16,بنجار,bonjar,31.040579,61.566406
569,16,پیشین,pishin,26.079850,61.722006
570,16,جالق,jalq,27.595857,62.704725
571,16,چابهار,chabahar,25.2968932,60.6459475
572,16,خاش,khash,28.2314223,61.1927587
573,16,دوست محمد,dust-mohammad,31.145737,61.792109
574,16,راسک,rask,26.240439,61.401365
575,16,زابل,zabol,31.02861100,61.50111100
576,16,مهرستان,mehrestan,27.129918,61.675401
577,16,زاهدان,zahedan,29.49638900,60.86277800
578,16,زهک,zahak,30.89388900,61.68027800
579,16,سراوان,saravan,27.37083300,62.33416700
580,16,سرباز,sarbaz,26.63083300,61.25638900
581,16,سوران,suran,27.290025,61.994004
582,16,سیرکان,sirkan,26.828972,62.640610
583,16,علی اکبر,ali-akbar,30.9382799,61.3249452
584,16,فنوج,fanuj,26.577127,59.645119
585,16,قصرقند,qasreqand,26.230040,60.747773
586,16,کنارک,konarak,25.4039407,60.3732653
587,16,گشت,gasht,27.786768,61.947741
588,16,گلمورتی,golmorti,27.482499,59.443889
589,16,محمدان,mohammadan,27.200962,60.561361
590,16,محمدآباد,sistan-baluchestan-mohammadabad,30.883276,61.462476
591,16,محمدی,mohammadi,27.3322695,62.3887884
592,16,میرجاوه,mirjaveh,29.017391,61.451474
593,16,نصرت آباد,nosrat-abad,29.854079,59.974022
594,16,نگور,negur,25.390985,61.139388
595,16,نوک آباد,nuk-abad,28.541363,60.760403
596,16,نیک شهر,nik-shahr,26.2349179,60.2284241
597,16,هیدوچ,hidouj,27.001784,62.116914
1200,16,پلان,pollan,25.5967260000000003,61.1018600000000021
598,17,اردکان,fars-ardakan,30.2425282,51.9924185
599,17,ارسنجان,arsenjan,29.9196885,53.2988834
600,17,استهبان,estahban,29.12666700,54.04222200
601,17,اشکنان,ashkenan,27.233871,53.603754
602,17,افزر,efzar,28.347163,52.965474
603,17,اقلید,eqlid,30.89888900,52.68666700
604,17,امام شهر,imam-shahr,28.446468,53.152370
605,17,اهل,ahel,27.211701,53.666818
606,17,اوز,owz,27.763261,54.005699
607,17,ایج,ij,29.021588,54.245959
608,17,ایزدخواست,izadkhast,31.516141,52.126479
609,17,آباده,abadeh,31.163231,52.648329
610,17,آباده طشک,abadeh-tashk,29.811229,53.726320
611,17,باب انار,bab-anar,28.968090,53.205905
612,17,بلده,fars-baladeh,29.284377,51.937523
613,17,بنارویه,bonaruyeh,28.087445,54.047174
614,17,بهمن,bahman,31.194337,52.483749
615,17,بوانات,bavanat,30.48559070,53.59333040
616,17,بیرم,beyrom,27.432651,53.514919
617,17,بیضا,beyza,29.972279,52.400923
618,17,جنت شهر,jannat-shahr,28.654661,54.688621
619,17,جهرم,jahrom,28.50000000,53.56055600
620,17,جویم,joyom,28.259821,53.980079
621,17,زرین دشت,zarrin-dasht,28.3545041,54.4177991
622,17,حسن آباد,fars-hasan-abad,30.5202542,52.4532087
623,17,خان زنیان,khane-zenian,29.670025,52.147370
624,17,خاوران,khavaran,28.937012,53.315470
625,17,خرامه,kharameh,29.499713,53.310942
626,17,خشت,khesht,27.233702,53.434453
627,17,خنج,khonj,27.89138900,53.43444400
628,17,خور,fars-khor,27.642677,54.345699
629,17,داراب,darab,28.75194400,54.54444400
630,17,داریان,daryan,29.561512,52.928395
631,17,دبیران,dabiran,28.405565,54.187200
632,17,دژکرد,dezhkord,30.723225,51.955891
633,17,دهرم,dehram,28.492324,52.304513
634,17,دوبرجی,doborji,28.307397,55.192672
635,17,رامجرد,ramjerd,30.074368,52.592990
636,17,رونیز,runiz,29.191357,53.768334
637,17,زاهدشهر,zahedshahr,28.752107,53.799886
638,17,زرقان,zarghan,29.766802,52.707016
639,17,سده,sedeh,30.705565,52.176968
640,17,سروستان,sarvestan,29.273931,53.223824
641,17,سعادت شهر,saadat-shahr,30.081386,53.136749
642,17,سورمق,suemaq,31.033961,52.840311
643,17,سیدان,seyedan,30.004988,53.006029
644,17,ششده,sheshdeh,28.929033,54.078102
645,17,شهرپیر,shahrepir,28.313485,54.330439
646,17,شهرصدرا,shahresadra,29.803552,52.485034
647,17,شیراز,shiraz,29.59176770,52.58369820
648,17,صغاد,soghad,31.192096,52.517996
649,17,صفاشهر,safashahr,30.582936,53.115392
650,17,علامرودشت,alamarvdasht,27.625216,52.998734
651,17,فدامی,fadami,28.214395,55.134373
652,17,فراشبند,farashband,28.8543247,52.0983803
653,17,فسا,fasa,28.93833300,53.64833300
654,17,فیروزآباد,fars-firuzabad,28.84388900,52.57083300
655,17,قائمیه,qaemyeh,29.851738,51.588943
656,17,قادرآباد,qaderabad,30.278377,53.266321
657,17,قطب آباد,qotb-abad,28.653986,53.634873
658,17,قطرویه,qatruyeh,29.146445,54.702752
659,17,قیر,qir,28.4798576,53.0433655
660,17,کارزین (فتح آباد),karzin-fath-abad,28.4338268,53.1258488
661,17,کازرون,kazerun,29.61944400,51.65416700
662,17,کامفیروز,kamfiruz,30.323396,52.193813
663,17,کره ای,kerehee,29.847772,53.098512
664,17,کنارتخته,konartakhteh,29.527197,51.398570
665,17,کوار,kavar,29.209275,52.686137
666,17,گراش,gerash,27.671636,54.149678
667,17,گله دار,galeh-dar,27.660183,52.662620
668,17,لار,lar,27.665994,54.327869
669,17,لامرد,lamerd,27.34237710,53.18035580
670,17,لپویی,lapuee,29.800022,52.651548
671,17,لطیفی,latifi,27.691039,54.385370
672,17,مبارک آباددیز,mobarak-abaddeyz,28.3583515,53.3285487
673,17,مرودشت,marvdasht,29.87416700,52.80250000
674,17,مشکان,meshkan,29.473507,54.347112
675,17,مصیری,masiri,30.243837,51.529294
676,17,مهر,mehr,27.55599310,52.88472050
677,17,میمند,meymand,28.867618,52.751906
678,17,نوبندگان,nowbandegan,28.856438,53.824875
679,17,نوجین,nojin,29.115574,52.0109499
680,17,نودان,nowdan,29.801866,51.692970
681,17,نورآباد,fars-nurabad,30.118987,51.535963
682,17,نی ریز,ney-riz,29.19888900,54.32777800
683,17,وراوی,varavi,27.466360,53.052441
684,18,ارداق,ardaq,36.052143,49.824436
685,18,اسفرورین,esfarvarin,35.936285,49.749570
686,18,اقبالیه,eqbaliyeh,36.228659,49.924589
687,18,الوند,alvand,36.187799,50.059515
688,18,آبگرم,abgarm,35.758510,49.285719
689,18,آبیک,abyek,36.04000000,50.53111100
690,18,آوج,avaj,35.579533,49.221700
691,18,بوئین زهرا,bueen-zahra,35.76694400,50.05777800
692,18,بیدستان,bidestan,36.230808,50.121367
693,18,تاکستان,takestan,36.06972200,49.69583300
694,18,خاکعلی,khakali,36.130613,50.174206
695,18,خرمدشت,khorramdasht,35.929101,49.511991
696,18,دانسفهان,danesfahan,35.814470,49.742612
697,18,رازمیان,razmian,36.541648,50.209075
698,18,سگزآباد,sagzabad,35.769190,49.938826
699,18,سیردان,sirdan,36.647668,49.190812
700,18,شال,shal,35.894741,49.768538
701,18,شریفیه,sharifiyeh,36.216277,50.150953
702,18,ضیاآباد,ziaabad,35.993892,49.446437
703,18,قزوین,qazvin,36.2736589,49.998236
704,18,کوهین,kuhin,36.372584,49.659201
705,18,محمدیه,mohammadiyeh,36.224696,50.181663
706,18,محمودآباد نمونه,mahmudabad-nemuneh,36.292618,49.898162
707,18,معلم کلایه,moallem-kelayeh,36.450650,50.479217
708,18,نرجه,narjeh,35.996566,49.620588
709,19,جعفریه,jafariyeh,34.774701,50.514665
710,19,دستجرد,dastjerd,34.5504237,50.2473376
711,19,سلفچگان,salafchegan,34.477853,50.456901
712,19,قم,qom,34.63994430,50.87594190
713,19,قنوات,qanavat,34.612495,51.023319
714,19,کهک,kahak,34.393294,50.863867
715,20,آرمرده,armadeh,35.931864,45.796466
716,20,بابارشانی,babarshani,35.677579,47.797887
717,20,بانه,baneh,35.99859990,45.88234280
718,20,بلبان آباد,bolban-abad,35.138639,47.316813
719,20,بوئین سفلی,bueen-sofla,35.939534,45.936241
720,20,بیجار,bijar,32.73527800,59.46666700
721,20,چناره,chenareh,35.183665,46.973097
722,20,دزج,dezaj,35.064603,47.964549
723,20,دلبران,delbaran,35.237198,47.984140
724,20,دهگلان,dehgolan,35.279450,47.420393
725,20,دیواندره,divandareh,35.91388900,47.02388900
726,20,زرینه,zarrineh,36.061207,46.916985
727,20,سروآباد,sarvabad,35.31250000,46.36694400
728,20,سریش آباد,serish-abad,35.250998,47.779713
729,20,سقز,saqez,36.24638900,46.26638900
730,20,سنندج,sanandaj,35.32187480,46.98616470
731,20,شویشه,shoveysheh,35.357119,46.677453
732,20,صاحب,saheb,36.203040,46.461439
733,20,قروه,qorveh,35.16789340,47.80382720
734,20,کامیاران,kamyaran,34.79555600,46.93555600
735,20,کانی دینار,kani-dinar,35.463055,46.211618
736,20,کانی سور,kani-sur,36.214770,46.812707
737,20,مریوان,marivan,35.526944,46.176389
738,20,موچش,muchesh,35.059948,47.153106
739,20,یاسوکند,yasukand,36.284217,47.746992
740,21,اختیارآباد,ekhtiarabad,30.328766,56.920337
741,21,ارزوئیه,orzueeyeh,28.459447,56.363861
742,21,امین شهر,amin-shahr,30.842951,55.340334
743,21,انار,anar,30.870400,55.271101
744,21,اندوهجرد,anduhjerd,30.234263,57.753968
745,21,باغین,baghin,30.185921,56.811204
746,21,بافت,baft,29.23305600,56.60222200
747,21,بردسیر,bardsir,29.92750000,56.57222200
748,21,بروات,baravat,29.065463,58.419542
749,21,بزنجان,bezanjan,29.250234,56.699195
750,21,بم,bam,29.10611100,58.35694400
751,21,بهرمان,bahreman,30.901211,55.727506
752,21,پاریز,pariz,29.878288,55.742816
753,21,جبالبارز,jebalbarez,28.907112,57.886705
754,21,جوپار,joupar,30.060735,57.114744
755,21,جوزم,javazm,30.513285,55.029895
756,21,جیرفت,jiroft,28.67511240,57.73715690
757,21,چترود,chatrud,30.603453,56.910982
758,21,خاتون آباد,khatun-abad,30.007877,55.421326
759,21,خانوک,khanuk,30.717800,56.774103
760,21,خورسند,khorsand,30.155369,55.086050
761,21,درب بهشت,darb-behesht,29.235742,57.337904
762,21,دهج,dehaj,30.694019,54.881558
763,21,رابر,rabor,29.291113,56.911025
764,21,راور,ravar,31.26555600,56.80555600
765,21,راین,rayen,29.595137,57.441845
766,21,رفسنجان,rafsanjan,30.40666700,55.99388900
767,21,رودبار,kerman-rudbar,28.0292807,57.9929783
768,21,ریحان شهر,reyhan-shahr,30.743264,56.731166
769,21,زرند,zarand,30.81277800,56.56388900
770,21,زنگی آباد,zangi-abad,30.407781,56.915467
771,21,زیدآباد,zeydabad,29.602267,55.537434
772,21,سیرجان,sirjan,29.45866760,55.67140510
773,21,شهداد,shahdad,30.420846,57.711224
774,21,شهربابک,shahrebabak,30.11638900,55.11861100
775,21,صفائیه,safaeeyeh,30.827824,55.812525
776,21,عنبرآباد,anbarabad,28.47833330,57.84138890
777,21,فاریاب,faryab,28.091861,57.225980
778,21,فهرج,fahraj,28.946456,58.884058
779,21,قلعه گنج,qaleh-ganj,27.52361100,57.88111100
780,21,کاظم آباد,kazem-abad,30.566584,56.845279
781,21,کرمان,kerman,30.2827881,57.0822144
782,21,کشکوئیه,koshkuiyeh,28.965289,56.590898
783,21,کهنوج,kahnuj,27.94676030,57.70625720
784,21,کوهبنان,kouhbanan,31.41027800,56.28250000
785,21,کیانشهر,kiyanshahr,31.151302,56.382007
786,21,گلباف,golbaf,29.885598,57.731223
787,21,گلزار,golzar,29.708721,57.044084
788,21,لاله زار,laleh-zar,29.521002,56.817190
789,21,ماهان,mahan,30.063847,57.291898
790,21,محمدآباد,kerman-mohammadabad,30.240698,56.612206
791,21,محی آباد,mohi-abad,30.084375,57.162230
792,21,مردهک,mardehak,28.354168,58.159561
793,21,مس سرچشمه,mes-sarcheshmeh,30.000173,55.795827
794,21,منوجان,manujan,27.44756260,57.50516160
795,21,نجف شهر,najaf-shahr,29.397615,55.723021
796,21,نرماشیر,narmashir,28.953329,58.698889
797,21,نظام شهر,nezam-shahr,28.9163336,58.5496666
798,21,نگار,negar,29.858324,56.801237
799,21,نودژ,nowdezh,27.536202,57.458367
800,21,هجدک,hojadk,30.755353,57.000868
801,21,یزدان شهر,yazdan-shahr,30.866417,56.373252
1198,21,جوادیه فلاح,javadiyeh-fallah,31.00115451727899,55.54962158203125
802,22,ازگله,azgeleh,34.833426,45.842364
803,22,اسلام آباد غرب,eslam-abad-gharb,34.1131847,46.5278715
804,22,باینگان,bayangan,34.980423,46.273352
805,22,بیستون,bisotun,34.397127,47.444973
806,22,پاوه,paveh,35.04333300,46.35638900
807,22,تازه آباد,tazeh-abad,34.497273,47.042373
808,22,جوان رود,javan-rud,34.8062744,46.4922002
809,22,حمیل,homeyl,33.937610,46.773713
810,22,ماهیدشت,mahidasht,34.269009,46.806392
811,22,روانسر,ravansar,34.71208920,46.65129980
812,22,سرپل ذهاب,sarepol-zahab,34.46111100,45.86277800
813,22,سرمست,sarmast,34.027073,46.330934
814,22,سطر,satar,34.811865,47.462440
815,22,سنقر,sonqor,34.780102,47.600583
816,22,سومار,sumar,33.881567,45.641091
817,22,شاهو,shahu,34.936026,46.460023
818,22,صحنه,sahneh,34.48138900,47.69083300
819,22,قصرشیرین,qasreshirin,34.5159031,45.5776859
820,22,کرمانشاه,kermanshah,34.3276924,47.0777685
821,22,کرندغرب,kerend-gharb,34.280214,46.238547
822,22,کنگاور,kangavar,34.50416700,47.96527800
823,22,کوزران,kuzaran,34.496370,46.599670
824,22,گهواره,gahvareh,34.344729,46.415477
825,22,گیلانغرب,gilanegharb,34.14222200,45.92027800
826,22,میان راهان,miyan-rahan,34.585489,47.445316
827,22,نودشه,nodesheh,35.181332,46.255928
828,22,نوسود,nowsud,35.161284,46.204151
829,22,هرسین,harsin,34.27191490,47.60461830
830,22,هلشی,halashi,34.110517,47.089505
831,23,باشت,basht,30.362192,51.158438
832,23,پاتاوه,pataveh,30.955741,51.267786
833,23,چرام,choram,30.754853,50.747545
834,23,چیتاب,chitab,30.7942097,51.327525
835,23,دهدشت,dehdasht,30.793828,50.568091
836,23,دوگنبدان,dogonbadan,30.359076,50.799406
837,23,دیشموک,dishmok,31.298895,50.399769
838,23,سوق,suq,30.857713,50.459025
839,23,سی سخت,sisakht,30.860511,51.457836
840,23,قلعه رئیسی,qaleh-reesi,31.1905312,50.4413014
841,23,گراب سفلی,garab-sofla,30.948196,50.902780
842,23,لنده,lendeh,30.983300,50.421442
843,23,لیکک,likak,30.89643778,50.09453878
844,23,مادوان,madavan,30.719370,51.544933
845,23,مارگون,margoon,30.991562,51.078969
846,23,یاسوج,yasuj,30.676952,51.568188
847,24,انبارآلوم,anbaralum,37.134763,54.621491
848,24,اینچه برون,incheh-borun,37.454147,54.719832
849,24,آزادشهر,azadshahr,37.08694400,55.17388900
850,24,آق قلا,aq-qala,37.01388900,54.45500000
851,24,بندرترکمن,bandar-torkaman,36.90166700,54.07083300
852,24,بندرگز,bandar-gaz,36.77496500,53.94617490
853,24,جلین,jelin,36.853457,54.536047
854,24,خان ببین,khan-bebin,37.011512,54.988653
855,24,دلند,daland,37.034983,55.044422
856,24,رامیان,ramiyan,37.01611100,55.14111100
857,24,سرخنکلاته,sorkhankalateh,36.893315,54.568705
858,24,سیمین شهر,simin-shahr,37.016771,54.227400
859,24,علی آباد کتول,ali-abad-katul,36.9073868,54.8566207
860,24,فاضل آباد,fazel-abad,36.899765,54.750280
861,24,کردکوی,kordkuy,36.79414260,54.11027400
862,24,کلاله,kalaleh,37.38083300,55.49166700
863,24,گالیکش,galikesh,37.271591,55.430789
864,24,گرگان,gorgan,36.84564270,54.43933630
865,24,گمیش تپه,gomish-tappeh,37.071172,54.074132
866,24,گنبدکاووس,gonbad-kavus,37.25000000,55.16722200
867,24,مراوه,maraveh,37.904117,55.955526
868,24,مینودشت,minudasht,37.22888900,55.37472200
869,24,نگین شهر,negin-shahr,37.139416,55.165787
870,24,نوده خاندوز,nowdeh-khanduz,37.076125,55.265061
871,24,نوکنده,nowkandeh,36.732168,53.918739
872,25,ازنا,azna,33.45583300,49.45555600
873,25,اشترینان,oshtorinan,34.016668,48.643684
874,25,الشتر,aleshtar,33.86398880,48.26423870
875,25,الیگودرز,aligudarz,33.40055600,49.69500000
876,25,بروجرد,borujerd,33.89419930,48.76703300
877,25,پلدختر,poldokhtar,33.1454387,47.7169222
878,25,چالانچولان,chalanchulan,33.666389,48.908386
879,25,چغلوندی,chaghalvandi,33.647681,48.561689
880,25,چقابل,cheqabol,33.281839,47.508058
881,25,خرم آباد,lorestan-khorram-abad,33.48777800,48.35583300
882,25,درب گنبد,darb-gonbad,33.690076,47.150853
883,25,دورود,dorud,33.49550280,49.06317430
884,25,زاغه,zagheh,33.502796,48.703330
885,25,سپیددشت,sepiddasht,33.217631,48.884193
886,25,سراب دوره,sarab-dowreh,33.5636959,48.0225482
887,25,فیروزآباد,lorestan-firuzabad,33.8978572,48.1039274
888,25,کونانی,kuhnani,33.400522,47.351202
889,25,کوهدشت,kuhdasht,33.53500000,47.60611100
890,25,گراب,garab,33.474439,47.237413
891,25,معمولان,mamulan,33.379476,47.960300
892,25,مومن آباد,momen-abad,33.585734,49.518514
893,25,نورآباد,lorestan-nurabad,30.1150903,51.5412962
894,25,ویسیان,veysian,33.487992,48.029351
895,26,احمدسرگوراب,ahmadsargurab,37.147045,49.350464
896,26,اسالم,asalem,37.719089,48.957309
897,26,اطاقور,otaghvar,37.109545,50.113986
898,26,املش,amlash,37.09163340,50.18693770
899,26,آستارا,astara,38.42916700,48.87194400
900,26,آستانه اشرفیه,astaneh-ashrafiyeh,37.25980220,49.94366210
901,26,بازار جمعه,bazar-jomeh,37.278774,49.381056
902,26,بره سر,bareh-sar,36.776489,49.753518
903,26,بندرانزلی,bandar-anzali,37.47244670,49.45873120
906,26,پره سر,pareh-sar,37.601143,49.066830
907,26,تالش,talesh,37.803562,48.903365
908,26,توتکابن,tutkabon,36.890922,49.530616
909,26,جیرنده,jirandeh,36.700871,49.789610
910,26,چابکسر,chaboksar,36.975504,50.563776
911,26,چاف و چمخاله,chaf-and-chamkhaleh,37.230138,50.255713
912,26,چوبر,chubar,38.182235,48.890534
913,26,حویق,haviq,38.159765,48.877387
914,26,خشکبیجار,khoshkebijar,37.375305,49.757852
915,26,خمام,khomam,37.387734,49.657602
916,26,دیلمان,deylaman,36.887566,49.908239
917,26,رانکوه,ranekouh,37.052263,50.238504
918,26,رحیم آباد,rahim-abad,37.030421,50.336116
919,26,رستم آباد,rostam-abad,36.900897,49.492507
920,26,رشت,rasht,37.28083300,49.58305600
921,26,رضوانشهر,gilan-rezvanshahr,37.55067500,49.14098010
922,26,رودبار,gilan-rudbar,36.809697,49.4161177
923,26,رودبنه,rodbaneh,37.256608,50.007963
924,26,رودسر,rudsar,37.13784150,50.28361990
925,26,سنگر,sangar,37.180665,49.694125
926,26,سیاهکل,siahkal,37.15277800,49.87083300
927,26,شفت,shaft,37.041267,49.368601
928,26,شلمان,shalman,37.158691,50.216156
929,26,صومعه سرا,someh-sara,37.3048838,49.3178469
930,26,فومن,fuman,37.22388900,49.31250000
931,26,کلاچای,kelachay,37.076046,50.397216
932,26,کوچصفهان,kuchesfahan,37.278227,49.773234
933,26,کومله,komoleh,37.157201,50.172630
934,26,کیاشهر,kiashahr,37.420986,49.953460
935,26,گوراب زرمیخ,gurab-zarmikh,37.300956,49.222655
936,26,لاهیجان,lahijan,37.20722200,50.00388900
937,26,لشت نشا,lasht-nesha,37.358515,49.861053
938,26,لنگرود,langarud,37.19694400,50.15361100
939,26,لوشان,lowshan,36.628760,49.511974
940,26,لولمان,louleman,37.256506,49.817301
941,26,لوندویل,lavandevil,38.309501,48.868046
942,26,لیسار,lisar,37.956852,48.908729
943,26,ماسال,masal,37.36211850,49.13147690
944,26,ماسوله,masuleh,37.157270,48.994088
945,26,مرجقل,marjaghal,37.2731,49.3611
946,26,منجیل,manjil,36.738563,49.410844
947,26,واجارگاه,vajargah,37.038801,50.403515
1121,26,زیباکنار,zibakenar,37.4349,49.8788
1159,26,پیربازار,pirbazar,37.3419119782,49.5486831665
999,28,اراک,arak,34.09166700,49.68916700
1000,28,آستانه,astaneh,33.8851324,49.3526243
1001,28,آشتیان,ashtiyan,34.52194400,50.00611100
1002,28,پرندک,parandak,35.370048,50.683923
1003,28,تفرش,tafresh,34.69194400,50.01305600
1004,28,توره,tureh,34.044934,49.287951
1005,28,جاورسیان,javersiyan,34.257305,49.326639
1006,28,خشکرود,khoshkrud,35.400060,50.334689
1007,28,خمین,khomeyn,33.64061480,50.07711250
1008,28,خنداب,khondab,34.393929,49.188087
1009,28,داودآباد,davudabd,34.296613,49.854712
1010,28,دلیجان,delijan,33.99055600,50.68388900
1011,28,رازقان,razeqan,35.330619,49.955682
1012,28,زاویه,zaviyeh,35.378831,50.570540
1013,28,ساروق,saruq,34.411370,49.501605
1014,28,ساوه,saveh,35.02138900,50.35666700
1015,28,سنجان,senejan,34.051545,49.619644
1016,28,شازند,shazand,33.9345902,49.4008639
1017,28,غرق آباد,gharq-abad,35.109640,49.831109
1018,28,فرمهین,farmahin,34.506270,49.686098
1019,28,قورچی باشی,ghurchi-bashi,33.676283,49.879560
1020,28,کرهرود,karahroud,34.064289,49.647657
1021,28,کمیجان,komijan,34.71916700,49.32666700
1022,28,مامونیه,mamuniyeh,35.306262,50.499194
1023,28,محلات,mahallat,33.90857480,50.45526160
1024,28,مهاجران,mohajeran,34.049492,49.433069
1025,28,میلاجرد,milajerd,34.621660,49.208794
1026,28,نراق,naraq,34.010940,50.840242
1027,28,نوبران,nowbaran,35.132140,49.708124
1028,28,نیمور,nimvar,33.885994,50.571860
1029,28,هندودر,hodudar,33.779611,49.230659
1030,29,ابوموسی,abumusa,25.87971060,55.03280170
1031,29,بستک,bastak,27.19916700,54.36666700
1032,29,بندرجاسک,bandar-jask,25.6577021,57.7856666
1033,29,بندرچارک,bandar-charak,26.736147,54.267874
1034,29,بندرخمیر,bandar-khamir,26.95222200,55.58500000
